,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year
105547,1136048400,27.0,27.0,27.0,1010.2,,,94,4.94,248,,,,,,,20,801,2006-01-01 00:00:00,2006
105548,1136052000,25.6,25.6,25.6,1010.2,,,93,2.1,240,,2.0,2.0,,,,20,201,2006-01-01 01:00:00,2006
105549,1136052000,25.6,25.6,25.6,1010.2,,,93,2.1,240,,2.0,2.0,,,,20,521,2006-01-01 01:00:00,2006
105550,1136055600,25.0,25.0,25.0,1011.0,,,93,5.09,255,0.61,,,,,,99,500,2006-01-01 02:00:00,2006
105551,1136059200,25.28,25.28,25.28,1011.0,,,90,4.9,256,0.72,,,,,,98,500,2006-01-01 03:00:00,2006
105552,1136062800,25.8,25.8,25.8,1010.2,,,93,1.5,10,,0.2,,,,,75,500,2006-01-01 04:00:00,2006
105553,1136066400,26.0,26.0,26.0,1010.8,,,88,0.5,210,,,,,,,20,801,2006-01-01 05:00:00,2006
105554,1136070000,25.57,25.57,25.57,1012.0,,,88,5.14,258,0.78,,,,,,100,500,2006-01-01 06:00:00,2006
105555,1136073600,25.35,25.35,25.35,1013.0,,,90,5.03,257,0.57,,,,,,100,500,2006-01-01 07:00:00,2006
105556,1136077200,26.0,26.0,26.0,1012.9,,,100,4.6,280,,,,,,,75,501,2006-01-01 08:00:00,2006
105557,1136080800,25.87,25.87,25.87,1013.0,,,87,5.18,274,0.25,,,,,,100,500,2006-01-01 09:00:00,2006
105558,1136084400,25.94,25.94,25.94,1013.0,,,87,5.33,271,0.26,,,,,,99,500,2006-01-01 10:00:00,2006
105559,1136088000,29.0,29.0,29.0,1010.8,,,89,3.6,300,,,,,,,20,801,2006-01-01 11:00:00,2006
105560,1136091600,29.0,29.0,29.0,1010.8,,,83,3.6,300,,,,,,,20,801,2006-01-01 12:00:00,2006
105561,1136095200,27.0,27.0,27.0,1010.2,,,100,4.1,320,,,,,,,75,501,2006-01-01 13:00:00,2006
105562,1136098800,28.0,28.0,28.0,1010.2,,,88,5.1,310,,,,,,,75,803,2006-01-01 14:00:00,2006
105563,1136102400,26.0,26.0,26.0,1010.2,,,100,4.1,270,,,,,,,75,501,2006-01-01 15:00:00,2006
105564,1136106000,26.0,26.0,26.0,1010.2,,,100,2.1,330,,,,,,,75,501,2006-01-01 16:00:00,2006
105565,1136109600,26.0,26.0,26.0,1010.2,,,94,1.5,270,,,,,,,75,803,2006-01-01 17:00:00,2006
105566,1136113200,26.0,26.0,26.0,1010.8,,,100,5.39,269,,,,,,,20,801,2006-01-01 18:00:00,2006
105567,1136116800,25.95,25.95,25.95,1012.0,,,88,5.29,264,0.15,,,,,,99,500,2006-01-01 19:00:00,2006
105568,1136120400,26.24,26.24,26.24,1013.0,,,86,4.73,265,,,,,,,100,804,2006-01-01 20:00:00,2006
105569,1136124000,25.0,25.0,25.0,1012.9,,,94,4.1,250,,,,,,,75,501,2006-01-01 21:00:00,2006
